yesMeatAlt,noMeatAlt,income,gender,age,race
1,0," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 25 - 34 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,OTHER NON-HISPANIC  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,OTHER NON-HISPANIC  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,"ASIAN, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,OTHER NON-HISPANIC  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,OTHER NON-HISPANIC  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
0,1," $50,000 - $59,999 ", MALE , 35 - 44 ,HISPANIC OR LATINO  
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"WHITE, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
0,1," $50,000 - $59,999 ", MALE , 45 - 54 ,"BLACK, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"ASIAN, NON-HISPANIC  "
1,0," $50,000 - $59,999 ", MALE , 45 - 54 ,"ASIAN, NON-HISPANIC  "
